"","X","workerid","item","slide_number","language","pref1","response1","pref2","response2","pref3","response3","pref4","response4","pref5","response5","pref6","response6","target","obj2","obj3","utterance","itemCode","ambiguous","uttFeat","q1Feat","q2Feat","targetOC27","obj2OC27","obj3OC27","DataPost_1","DataPost_2","DataPost_3","DataPost_4","DataPost_5","DataPost_6","DataPost_7","DataPost_8","DataPost_9","Post1_1","Post1_2","Post1_3","Post1_4","Post1_5","Post1_6","Post1_7","Post1_8","Post1_9","Post2_1","Post2_2","Post2_3","Post2_4","Post2_5","Post2_6","Post2_7","Post2_8","Post2_9","CCode","logLik"
"58",58,3,169,18,"English","solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,"blue things",0.5,"red things",0.95,"green things",0.05,322,323,323,"square",323212,"True",1,2,3,15,24,24,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0.63333,0.03333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.60907,0.0576,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.59023,0.07644,323212,1.87398090176114
"59",59,3,182,19,"English","solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,"blue things",0.5,"red things",0.9,"green things",0.1,312,313,313,"square",323212,"True",1,2,3,12,21,21,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0.6,0.06667,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.60907,0.0576,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.59023,0.07644,323212,1.9525953514002
"60",60,3,1135,20,"English","solid things",0.95,"striped things",0,"polka-dotted things",0.45,"clouds",0.5,"circles",0.05,"squares",0.9,312,222,222,"red",321212,"True",3,2,1,12,14,14,0.34483,0.03448,0.62069,0.67857,0,0.32143,NA,NA,NA,0.33333,0.06154,0.60512,0.60512,0.06154,0.33333,0.33333,0.33333,0.33333,0.33333,0.07955,0.58712,0.58712,0.07955,0.33333,0.33333,0.33333,0.33333,321212,1.48074509131832
"61",61,4,2003,6,"English","blue things",0,"red things",0.5,"green things",0,"solid things",0,"striped things",1,"polka-dotted things",0,322,321,312,"square",322122,"True",1,3,2,15,6,12,NA,NA,NA,0,1,0,0,1,0,0.33333,0.33333,0.33333,8e-05,0.66659,0.33333,8e-05,0.66659,0.33333,0.33333,0.33333,0.33333,8e-05,0.66659,0.33333,8e-05,0.66659,0.33333,322122,0.811165418899251
"62",62,4,237,7,"English","clouds",0.5,"circles",0,"squares",0,"blue things",0,"red things",0,"green things",1,113,113,233,"solid",212132,"False",2,1,3,19,19,26,1,0,0,NA,NA,NA,0,0,1,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.66581,0.00086,0.33333,0.66581,0.33333,0.00086,0.33333,0.33333,0.33333,213221,2.19722457733622
"63",63,4,1583,8,"English","blue things",0,"red things",0,"green things",1,"solid things",1,"striped things",0,"polka-dotted things",0,313,313,321,"square",322121,"True",1,3,2,21,21,6,NA,NA,NA,1,0,0,0,0,1,0.33333,0.33333,0.33333,0.66659,8e-05,0.33333,8e-05,0.33333,0.66659,0.33333,0.33333,0.33333,0.66659,8e-05,0.33333,8e-05,0.33333,0.66659,322121,0.811165418899251
"64",64,4,1137,9,"English","clouds",0,"circles",1,"squares",0,"blue things",0,"red things",1,"green things",0,212,311,311,"solid",321212,"True",2,1,3,11,3,3,0,1,0,NA,NA,NA,0,1,0,0.33333,0.66663,4e-05,0.33333,0.33333,0.33333,4e-05,0.66663,0.33333,0.33333,0.66663,4e-05,0.33333,0.33333,0.33333,4e-05,0.66663,0.33333,321212,0.81104782793116
"65",65,4,655,10,"English","blue things",0,"red things",0.5,"green things",0,"solid things",0.5,"striped things",1,"polka-dotted things",0,322,333,121,"square",212211,"True",1,3,2,15,27,4,NA,NA,NA,0.33333,0.66667,0,0,1,0,0.33333,0.33333,0.33333,0.33333,0.66663,4e-05,0.33333,0.66663,4e-05,0.00086,0.33333,0.66581,0.33333,0.66662,4e-05,0.00065,0.9993,6e-05,212211,1.04207728847035
"66",66,4,599,11,"English","solid things",0.05,"striped things",0.95,"polka-dotted things",0,"blue things",1,"red things",0,"green things",0,221,223,323,"circle",213212,"True",1,2,3,5,23,24,NA,NA,NA,0.05,0.95,0,1,0,0,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.66659,0.33333,8e-05,0.33333,0.66581,0.00086,0.33333,0.33333,0.33333,0.66659,0.33333,7e-05,213212,1.50419499120392
"67",67,4,1452,12,"English","blue things",0.5,"red things",0,"green things",0,"solid things",0,"striped things",1,"polka-dotted things",0,321,131,111,"square",123211,"False",1,3,2,6,7,1,NA,NA,NA,0,1,0,1,0,0,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.00043,0.33333,0.66624,0.00065,0.99871,0.00065,0.33333,0.33333,0.33333,123211,2.19722457733622
"68",68,4,1485,13,"English","clouds",0.5,"circles",0,"squares",0,"blue things",0,"red things",0,"green things",0.5,133,111,112,"polka-dotted",123211,"False",2,1,3,25,1,10,1,0,0,NA,NA,NA,0,0,1,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.00043,0.33333,0.66624,0.00065,0.00065,0.99871,123211,2.19722457733622
"69",69,4,517,14,"English","clouds",0,"circles",0,"squares",1,"solid things",0,"striped things",0,"polka-dotted things",0.95,331,333,132,"blue",112132,"False",3,1,2,9,27,16,0,0,1,0,0,1,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.00047,0.33333,0.6662,0.33333,0.33333,0.33333,0.99871,0.00065,0.00065,113221,2.19722457733622
"70",70,4,185,15,"English","clouds",0,"circles",0,"squares",0.5,"solid things",0,"striped things",0,"polka-dotted things",1,331,311,311,"blue",323212,"True",3,1,2,9,3,3,0,0,1,0,0,1,NA,NA,NA,0.33333,0.33333,0.33333,4e-05,0.33333,0.66663,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,4e-05,0.33333,0.66663,0.33333,0.33333,0.33333,323212,1.50413620263369
"71",71,4,268,16,"English","blue things",0,"red things",0,"green things",0.5,"solid things",0,"striped things",1,"polka-dotted things",0.5,123,111,223,"cloud",212222,"True",1,3,2,22,1,23,NA,NA,NA,0,0.66667,0.33333,0,0,1,0.33333,0.33333,0.33333,4e-05,0.66663,0.33333,4e-05,0.33333,0.66663,0.66581,0.00086,0.33333,4e-05,0.66662,0.33333,4e-05,0.33333,0.66662,212222,1.04207729192787
"72",72,4,2079,17,"English","solid things",1,"striped things",0,"polka-dotted things",0,"clouds",0,"circles",1,"squares",0,212,122,332,"red",321111,"True",3,2,1,11,13,18,0,1,0,1,0,0,NA,NA,NA,6e-05,0.99988,6e-05,0.99988,6e-05,6e-05,0.33333,0.33333,0.33333,6e-05,0.99988,6e-05,0.99988,6e-05,6e-05,0.33333,0.33333,0.33333,321111,0.000235216513811848
"73",73,4,11,18,"English","blue things",0,"red things",1,"green things",0.5,"solid things",1,"striped things",0.5,"polka-dotted things",0,312,211,231,"square",122112,"False",1,3,2,12,2,8,NA,NA,NA,0.66667,0.33333,0,0,0.66667,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.00043,0.66624,0.6662,0.33333,0.00047,0.00043,0.66624,0.33333,122112,2.19722457733622
"74",74,4,1104,19,"English","clouds",1,"circles",0,"squares",0.5,"blue things",0.5,"red things",0.75,"green things",0,122,223,223,"striped",321212,"True",2,1,3,13,23,23,0.66667,0,0.33333,NA,NA,NA,0.4,0.6,0,0.66663,4e-05,0.33333,0.33333,0.33333,0.33333,0.33333,0.66663,4e-05,0.66663,4e-05,0.33333,0.33333,0.33333,0.33333,0.33333,0.66663,4e-05,321212,1.31931263604635
"75",75,4,1015,20,"English","solid things",1,"striped things",0.5,"polka-dotted things",0,"clouds",1,"circles",0,"squares",0.5,112,232,213,"red",212212,"True",3,2,1,10,17,20,0.66667,0,0.33333,0.66667,0.33333,0,NA,NA,NA,0.66659,8e-05,0.33333,0.66663,0.33333,4e-05,0.33333,0.33333,0.33333,0.66659,7e-05,0.33333,0.66662,0.33333,4e-05,0.33333,0.66581,0.00086,212212,1.27314593908468
"76",76,5,259,6,"English","clouds",0.55,"circles",0.6,"squares",0.5,"solid things",0.8,"striped things",0.5,"polka-dotted things",0.3,113,233,112,"green",212222,"True",3,1,2,19,26,10,0.33333,0.36364,0.30303,0.5,0.3125,0.1875,NA,NA,NA,0.53545,0.13122,0.33333,0.53545,0.33333,0.13122,0.33333,0.33333,0.33333,0.51947,0.1472,0.33333,0.51947,0.33333,0.1472,0.33333,0.30761,0.35905,212222,2.31606878944477
"77",77,5,534,7,"English","solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,"blue things",0.5,"red things",0.5,"green things",0.5,121,221,331,"cloud",112132,"False",1,2,3,4,5,9,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.40366,0.29817,0.29817,0.33333,0.3714,0.29527,0.33333,0.33333,0.33333,113221,2.19722457733622
"78",78,5,2342,8,"English","blue things",0.5,"red things",0.5,"green things",0.5,"solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,332,232,232,"square",123232,"False",1,3,2,18,17,17,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.28348,0.38318,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,123232,2.19722457733622
"79",79,5,1635,9,"English","clouds",0.8,"circles",0,"squares",0.5,"solid things",0.05,"striped things",0.5,"polka-dotted things",0.85,132,212,313,"red",211112,"True",3,1,2,16,11,21,0.61538,0,0.38462,0.03571,0.35714,0.60714,NA,NA,NA,0.5128,0.15387,0.33333,0.19405,0.33333,0.47262,0.33333,0.33333,0.33333,0.52759,0.16413,0.30828,0.19251,0.33333,0.47415,0.33333,0.35248,0.31418,211211,1.73949389601444
"80",80,5,1536,10,"English","solid things",0.05,"striped things",1,"polka-dotted things",0.5,"blue things",0,"red things",0.5,"green things",0.65,223,213,211,"circle",322112,"True",1,2,3,23,20,2,NA,NA,NA,0.03226,0.64516,0.32258,0,0.43478,0.56522,0.33333,0.33333,0.33333,0.15948,0.50719,0.33333,0.21574,0.33333,0.45093,0.33333,0.33333,0.33333,0.16394,0.50272,0.33333,0.21979,0.33333,0.44688,322112,1.77941380688993
"81",81,5,64,11,"English","clouds",0.5,"circles",0.5,"squares",0.5,"blue things",0.5,"red things",0.5,"green things",0.5,311,221,123,"solid",122111,"False",2,1,3,3,5,22,0.33333,0.33333,0.33333,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.29791,0.29791,0.40417,0.38378,0.28289,0.33333,0.37172,0.33333,0.29495,122111,2.19722457733622
"82",82,5,664,12,"English","blue things",0.65,"red things",0.5,"green things",0.25,"solid things",0.85,"striped things",0.25,"polka-dotted things",0.5,211,223,112,"circle",212211,"True",1,3,2,2,23,10,NA,NA,NA,0.53125,0.15625,0.3125,0.46429,0.35714,0.17857,0.33333,0.33333,0.33333,0.51727,0.1494,0.33333,0.53008,0.33333,0.13659,0.31092,0.35575,0.33333,0.50516,0.16151,0.33333,0.54665,0.3041,0.14924,212211,2.03312211357585
"83",83,5,552,13,"English","solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,"blue things",0.25,"red things",0.5,"green things",0.85,133,131,331,"cloud",213212,"True",1,2,3,25,7,9,NA,NA,NA,0.33333,0.33333,0.33333,0.15625,0.3125,0.53125,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.18207,0.33333,0.4846,0.35507,0.33333,0.31159,0.33333,0.33333,0.33333,0.18143,0.33333,0.48523,213212,2.09293702367195
"84",84,5,710,14,"English","solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,"blue things",0.5,"red things",1,"green things",0.15,312,313,122,"square",212122,"True",1,2,3,12,21,13,NA,NA,NA,0.33333,0.33333,0.33333,0.30303,0.60606,0.09091,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.51625,0.15041,0.31123,0.33333,0.35543,0.35543,0.31123,0.33333,0.33333,0.50369,0.16297,212122,2.00444281949342
"85",85,5,1135,15,"English","solid things",0.9,"striped things",0.35,"polka-dotted things",0.35,"clouds",0.5,"circles",0.45,"squares",0.6,312,222,222,"red",321212,"True",3,2,1,12,14,14,0.32258,0.29032,0.3871,0.5625,0.21875,0.21875,NA,NA,NA,0.33333,0.12356,0.5431,0.5431,0.12356,0.33333,0.33333,0.33333,0.33333,0.33333,0.13146,0.53521,0.53521,0.13146,0.33333,0.33333,0.33333,0.33333,321212,2.23887244785064
"86",86,5,487,16,"English","solid things",0.5,"striped things",0.65,"polka-dotted things",0.35,"clouds",0.5,"circles",0.4,"squares",0.75,322,232,113,"red",211111,"True",3,2,1,15,17,19,0.30303,0.24242,0.45455,0.33333,0.43333,0.23333,NA,NA,NA,0.33333,0.12925,0.53742,0.33333,0.53742,0.12925,0.33333,0.33333,0.33333,0.30194,0.14237,0.55569,0.30194,0.55569,0.14237,0.33333,0.35745,0.30922,211111,2.22388281588487
"87",87,5,729,17,"English","blue things",0.65,"red things",0.5,"green things",0.35,"solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,231,233,311,"circle",212122,"True",1,3,2,8,26,3,NA,NA,NA,0.33333,0.33333,0.33333,0.43333,0.33333,0.23333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.51625,0.33333,0.15041,0.33333,0.35543,0.31123,0.31123,0.33333,0.35543,0.50369,0.33333,0.16297,212122,2.19333629590234
"88",88,5,629,18,"English","blue things",0.5,"red things",0.5,"green things",0.5,"solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,111,211,323,"cloud",112121,"False",1,3,2,1,2,24,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.40404,0.29798,0.29798,0.37164,0.29503,0.33333,0.37164,0.33333,0.29503,112121,2.19722457733622
"89",89,5,787,19,"English","blue things",0.15,"red things",0.8,"green things",0.5,"clouds",0.5,"circles",0.85,"squares",0.15,212,311,321,"solid",211212,"True",2,3,1,11,3,6,0.33333,0.56667,0.1,NA,NA,NA,0.10345,0.55172,0.34483,0.33333,0.47779,0.18888,0.33333,0.33333,0.33333,0.18888,0.47779,0.33333,0.33333,0.47874,0.18793,0.35352,0.31314,0.33333,0.18793,0.47874,0.33333,211212,1.91014173589884
"90",90,5,1938,20,"English","blue things",0.5,"red things",0.5,"green things",0.5,"solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,232,121,321,"circle",111212,"False",1,3,2,17,4,6,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.29782,0.40437,0.29782,0.33333,0.28275,0.38391,0.28275,0.38391,0.33333,111212,2.19722457733622
"91",91,6,455,6,"English","clouds",0,"circles",1,"squares",0,"blue things",0,"red things",1,"green things",0,222,323,131,"striped",211111,"True",2,1,3,14,24,7,0,1,0,NA,NA,NA,0,1,0,0.33333,0.65248,0.01418,0.33333,0.33333,0.33333,0.33333,0.65248,0.01418,0.23663,0.71146,0.05191,0.33333,0.41153,0.25514,0.23663,0.71146,0.05191,211111,0.853934613804491
"92",92,6,1333,7,"English","solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,"clouds",0.5,"circles",0.5,"squares",0.5,311,332,112,"blue",122122,"False",3,2,1,3,18,10,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.19342,0.33333,0.47324,0.47324,0.33333,0.19342,0.48479,0.18188,0.33333,122122,2.19722457733622
"93",93,6,1685,8,"English","clouds",0.5,"circles",0.5,"squares",0.5,"blue things",0.5,"red things",0.5,"green things",0.5,331,123,123,"polka-dotted",121212,"False",2,1,3,9,22,22,0.33333,0.33333,0.33333,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.16846,0.33333,0.49821,0.33333,0.16846,0.49821,0.49821,0.33333,0.16846,121212,2.19722457733622
"94",94,6,670,9,"English","clouds",0,"circles",1,"squares",0.5,"blue things",0,"red things",0.5,"green things",1,213,111,232,"solid",212211,"True",2,1,3,20,1,17,0,0.66667,0.33333,NA,NA,NA,0,0.33333,0.66667,0.0037,0.66297,0.33333,0.33333,0.33333,0.33333,0.00368,0.33333,0.66299,0.04505,0.62162,0.33333,0.41983,0.33333,0.24684,0.04649,0.22719,0.72632,212211,1.28042089169091
"95",95,6,1891,10,"English","blue things",0.5,"red things",0.5,"green things",0.5,"solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,313,211,211,"square",123212,"False",1,3,2,21,2,2,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.18616,0.48051,0.33333,0.33333,0.33333,0.18616,0.33333,0.48051,123212,2.19722457733622
"96",96,6,1613,11,"English","blue things",0.5,"red things",0,"green things",1,"solid things",0.5,"striped things",1,"polka-dotted things",0.05,223,232,131,"circle",211112,"True",1,3,2,23,17,7,NA,NA,NA,0.32258,0.64516,0.03226,0.33333,0,0.66667,0.33333,0.33333,0.33333,0.33333,0.64217,0.0245,0.33333,0.01296,0.65371,0.24739,0.41927,0.33333,0.33333,0.60217,0.06449,0.22781,0.04683,0.72536,211211,1.40938244377028
"97",97,6,131,12,"English","clouds",1,"circles",0.5,"squares",0,"blue things",0.5,"red things",0.5,"green things",0.5,131,331,213,"polka-dotted",212111,"True",2,1,3,7,9,20,0.66667,0.33333,0,NA,NA,NA,0.33333,0.33333,0.33333,0.65339,0.33333,0.01328,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.73066,0.22433,0.045,0.2443,0.33333,0.42236,0.42236,0.33333,0.2443,212111,1.7485367068949
"98",98,6,770,13,"English","solid things",0,"striped things",1,"polka-dotted things",0.5,"clouds",1,"circles",0,"squares",0.5,123,213,211,"green",211212,"True",3,2,1,22,20,2,0.66667,0,0.33333,0,0.66667,0.33333,NA,NA,NA,0.63774,0.02893,0.33333,0.02893,0.63774,0.33333,0.33333,0.33333,0.33333,0.59878,0.06789,0.33333,0.06789,0.59878,0.33333,0.25141,0.33333,0.41525,211212,1.33217638831494
"99",99,6,1529,14,"English","clouds",0.5,"circles",0.05,"squares",1,"solid things",0,"striped things",0.5,"polka-dotted things",1,332,312,212,"red",322112,"True",3,1,2,18,12,11,0.32258,0.03226,0.64516,0,0.33333,0.66667,NA,NA,NA,0.33333,0.02539,0.64127,0.0132,0.33333,0.65347,0.33333,0.33333,0.33333,0.33333,0.07427,0.59239,0.04179,0.33333,0.62487,0.33333,0.33333,0.33333,322112,1.40937448028574
"100",100,6,325,15,"English","clouds",0.5,"circles",0.5,"squares",0.5,"solid things",1,"striped things",0,"polka-dotted things",0,311,331,323,"blue",213211,"True",3,1,2,3,9,24,0.33333,0.33333,0.33333,1,0,0,NA,NA,NA,0.33333,0.33333,0.33333,0.65317,0.33333,0.01349,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.7196,0.23152,0.04888,0.416,0.33333,0.25066,213211,1.52452640552105
"101",101,6,679,16,"English","clouds",0.5,"circles",1,"squares",0,"solid things",0,"striped things",0.5,"polka-dotted things",1,232,312,221,"red",212211,"True",3,1,2,17,12,5,0.33333,0.66667,0,0,0.33333,0.66667,NA,NA,NA,0.33333,0.66297,0.0037,0.00368,0.33333,0.66299,0.33333,0.33333,0.33333,0.33333,0.62162,0.04505,0.04649,0.22719,0.72632,0.24684,0.41983,0.33333,212211,1.28042089169091
"102",102,6,1496,17,"English","blue things",0.5,"red things",0.5,"green things",0.5,"solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,123,222,221,"cloud",123211,"False",1,3,2,22,14,5,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.48076,0.18591,0.33333,0.33333,0.33333,0.33333,0.21806,0.21806,0.56388,123211,2.19722457733622
"103",103,6,2096,18,"English","solid things",0,"striped things",0,"polka-dotted things",1,"clouds",0,"circles",0,"squares",1,333,123,213,"green",321111,"True",3,2,1,27,22,20,0,0,1,0,0,1,NA,NA,NA,0.02306,0.02306,0.95388,0.02306,0.02306,0.95388,0.33333,0.33333,0.33333,0.06192,0.06192,0.87616,0.06192,0.06192,0.87616,0.33333,0.33333,0.33333,321111,0.0944328806785275
"104",104,6,1668,19,"English","solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,"clouds",0.5,"circles",0.5,"squares",0.5,123,211,211,"green",121212,"False",3,2,1,22,2,2,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.49821,0.16846,0.33333,0.16846,0.49821,0.33333,0.16846,0.33333,0.49821,121212,2.19722457733622
"105",105,6,658,20,"English","clouds",1,"circles",0,"squares",0.5,"blue things",0,"red things",1,"green things",0.5,132,233,121,"polka-dotted",212211,"True",2,1,3,16,26,4,0.66667,0,0.33333,NA,NA,NA,0,0.66667,0.33333,0.66297,0.0037,0.33333,0.33333,0.33333,0.33333,0.33333,0.66299,0.00368,0.62162,0.04505,0.33333,0.33333,0.24684,0.41983,0.22719,0.72632,0.04649,212211,2.78285274555869
"106",106,7,223,6,"English","clouds",0.5,"circles",0.5,"squares",0.5,"solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,212,212,113,"red",212132,"False",3,1,2,11,11,19,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.27353,0.39314,0.33333,0.33333,0.33333,0.33333,0.33333,0.39314,0.27353,213221,2.19722457733622
"107",107,7,124,7,"English","clouds",0.5,"circles",1,"squares",0.5,"solid things",0.5,"striped things",0,"polka-dotted things",0.95,131,121,312,"blue",212111,"True",3,1,2,7,4,12,0.25,0.5,0.25,0.34483,0,0.65517,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0.05505,0.61162,0.33333,0.33333,0.33333,0.39119,0.33333,0.27548,0.26041,0.07036,0.66923,0.39119,0.27548,0.33333,212111,1.79955800316834
"108",108,7,2253,8,"English","blue things",0.5,"red things",0.5,"green things",0.5,"solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,233,233,333,"circle",213232,"False",1,3,2,26,26,27,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.39246,0.27421,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,213232,2.19722457733622
"109",109,7,1037,9,"English","clouds",0.5,"circles",1,"squares",0.05,"blue things",0.05,"red things",1,"green things",0.5,212,311,221,"solid",212212,"True",2,1,3,11,3,5,0.32258,0.64516,0.03226,NA,NA,NA,0.03226,0.64516,0.32258,0.33333,0.6078,0.05886,0.33333,0.33333,0.33333,0.08964,0.57703,0.33333,0.33333,0.59171,0.07496,0.38893,0.27774,0.33333,0.09798,0.56869,0.33333,212212,1.55393942640387
"110",110,7,762,10,"English","blue things",0.5,"red things",0.95,"green things",0,"solid things",0.95,"striped things",0,"polka-dotted things",0.5,112,123,323,"cloud",211212,"True",1,3,2,10,22,24,NA,NA,NA,0.65517,0,0.34483,0.34483,0.65517,0,0.33333,0.33333,0.33333,0.57094,0.09573,0.33333,0.33333,0.57094,0.09573,0.38649,0.33333,0.28018,0.56494,0.10173,0.33333,0.33333,0.56494,0.10173,211212,1.49208453623101
"111",111,7,149,11,"English","clouds",0.5,"circles",0.75,"squares",0.5,"blue things",0.5,"red things",1,"green things",0,212,213,331,"solid",212111,"True",2,1,3,11,20,9,0.28571,0.42857,0.28571,NA,NA,NA,0.33333,0.66667,0,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.61162,0.05505,0.33333,0.39119,0.27548,0.39119,0.33333,0.27548,0.26041,0.66923,0.07036,212111,1.792581396604
"112",112,7,555,12,"English","solid things",0.5,"striped things",0.95,"polka-dotted things",0.05,"blue things",0.5,"red things",0.5,"green things",0.5,121,131,331,"cloud",213212,"True",1,2,3,4,7,9,NA,NA,NA,0.33333,0.63333,0.03333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.57928,0.08739,0.33333,0.33333,0.33333,0.39056,0.33333,0.2761,0.33333,0.57108,0.09558,0.33333,0.33333,0.33333,213212,1.89184655123284
